SET_CN,SETTING_ID,MEASUREMENT_DATE,MEASUREMENT_NO,COUNTY,PLOT,TREE_CN,TAG_ID,LIVE_DEAD,SPECIES_SYMBOL,DIAMETER,TPA_EQUIV,BASAL_AREA_EQUIV,HEIGHT,HEIGHT_METHOD,CROWN_RATIO,CROWN_CLASS,AGE,AGE_METHOD,RADIAL_GROWTH,RADIAL_GROWTH_METHOD,HEIGHT_GROWTH,HEIGHT_GROWTH_METHOD,SNAG_DECAY_CLASS
1619330010602,300404353344,10/17/2009,2,043,1,11014131010602,0007,D,PICO,8.400,24.07000,9.2630,48.0000,M,,,,,,,,,1
1619330010602,300404353344,10/17/2009,2,043,1,11014129010602,0008,D,PICO,7.100,24.07000,6.6177,53.0000,M,,,,,,,,,1
1619330010602,300404353344,10/17/2009,2,043,1,11014134010602,0009,D,PICO,9.400,24.07000,11.5997,57.0000,M,,,,,,,,,1
1619330010602,300404353344,10/17/2009,2,043,1,11014128010602,0010,D,PICO,6.000,24.07000,4.7260,34.0000,M,,,,,,,,,1
1619330010602,300404353344,10/17/2009,2,043,1,11014142010602,0011,D,PSME,6.400,24.07000,5.3771,16.0000,M,,,,,,,,,1
1619330010602,300404353344,10/17/2009,2,043,1,11014133010602,0012,D,PICO,8.600,24.07000,9.7093,47.0000,M,,,,,,,,,1
1619330010602,300404353344,10/17/2009,2,043,1,11014135010602,0013,D,PICO,10.700,24.07000,15.0300,49.0000,M,,,,,,,,,1
1619330010602,300404353344,10/17/2009,2,043,1,11014138010602,0014,L,PSME,7.400,24.07000,7.1888,51.0000,C,35,CO,119,DC,5,C,,,
1619330010602,300404353344,10/17/2009,2,043,1,11014127010602,0015,D,PICO,9.900,24.07000,12.8665,54.0000,M,,,,,,,,,1
1619330010602,300404353344,10/17/2009,2,043,1,11014132010602,0016,D,PICO,8.400,24.07000,9.2630,51.0000,M,,,,,,,,,2
1619330010602,300404353344,10/17/2009,2,043,1,11014126010602,0017,D,PICO,8.200,24.07000,8.8271,61.0000,M,,,,,,,,,1
1619330010602,300404353344,10/17/2009,2,043,1,11014139010602,0018,L,PSME,7.800,24.07000,7.9869,51.0000,C,30,IN,119,DC,5,C,,,
1619330010602,300404353344,10/17/2009,2,043,1,11014145010602,0019,L,PSME,14.100,24.07000,26.0993,68.0000,M,40,DO,146,DM,7,M,,,
1619330010602,300404353344,10/17/2009,2,043,1,11014146010602,0020,L,PSME,21.700,24.07000,61.8174,69.0000,M,45,DO,193,DM,5,M,,,
1619330010602,300404353344,10/17/2009,2,043,1,11014147010602,0021,L,PSME,,43179.84000,,0.1000,M,50,OV,,,,,,,
1619330010602,300404353344,10/17/2009,2,043,1,11014136010602,0022,L,PIPO,,3898.18000,,0.3000,M,80,OV,,,,,,,
1741635010602,300404353464,11/18/2008,2,043,1,11959062010602,0001,L,PIPO,15.400,24.07000,31.1338,63.0000,M,45,CO,90,DM,5,M,,,
1741635010602,300404353464,11/18/2008,2,043,1,11959063010602,0002,L,PIPO,18.600,24.07000,45.4169,78.0000,M,55,CO,83,DM,10,M,,,
1741635010602,300404353464,11/18/2008,2,043,1,11959060010602,0003,D,PIPO,6.000,24.07000,4.7260,27.0000,M,,,,,,,,,2
1741635010602,300404353464,11/18/2008,2,043,1,11959058010602,0004,L,PIPO,14.600,24.07000,27.9832,63.0000,C,45,CO,90,DC,5,C,,,
1741635010602,300404353464,11/18/2008,2,043,1,11959064010602,0005,L,PSME,17.400,24.07000,39.7457,65.0000,M,75,CO,64,DM,10,M,,,
1741635010602,300404353464,11/18/2008,2,043,1,11959061010602,0006,L,PIPO,10.100,24.07000,13.3916,12.0000,M,10,IN,42,DE,17,M,,,
1741635010602,300404353464,11/18/2008,2,043,1,11959057010602,0007,L,PIPO,10.100,24.07000,13.3916,12.0000,C,35,IN,42,DC,17,C,,,
1741635010602,300404353464,11/18/2008,2,043,1,11959059010602,0008,L,PIPO,19.800,24.07000,51.4661,78.0000,C,50,CO,83,DC,10,C,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026660010602,0001,L,PSME,13.300,24.07000,23.2217,53.0000,M,35,CO,146,DM,3,M,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026656010602,0002,L,PIEN,7.300,24.07000,6.9958,50.0000,M,30,CO,130,DM,3,M,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026640010602,0003,L,ABLA,5.900,24.07000,4.5698,26.0000,M,20,IN,130,DM,1,M,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026653010602,0004,L,PIEN,8.800,24.07000,10.1662,50.0000,C,25,CO,130,DC,3,C,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026657010602,0005,L,PIEN,10.100,24.07000,13.3916,51.0000,M,25,CO,150,DM,4,M,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026655010602,0006,D,PIEN,5.500,24.07000,3.9712,42.0000,M,,,,,,,,,2
1621315010602,300404353484,9/28/2009,2,043,1,11026641010602,0007,D,ABLA,5.900,24.07000,4.5698,32.0000,M,,,,,,,,,1
1621315010602,300404353484,9/28/2009,2,043,1,11026659010602,0008,L,PSME,9.000,24.07000,10.6335,53.0000,M,15,CO,146,DM,5,M,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026647010602,0009,L,PICO,5.700,24.07000,4.2652,49.0000,M,10,CO,150,DM,2,M,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026658010602,0010,L,PIEN,14.200,24.07000,26.4709,70.0000,M,40,CO,238,DM,12,M,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026652010602,0011,L,PIEN,8.700,24.07000,9.9364,50.0000,C,30,CO,130,DC,3,C,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026649010602,0012,L,PIEN,6.700,24.07000,5.8931,50.0000,C,20,CO,130,DC,3,C,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026646010602,0013,L,PICO,7.100,24.07000,6.6177,49.0000,C,10,CO,150,DC,2,C,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026650010602,0014,L,PIEN,6.800,24.07000,6.0703,50.0000,C,10,IN,130,DC,3,C,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026651010602,0015,L,PIEN,7.100,24.07000,6.6177,50.0000,C,25,CO,130,DC,3,C,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026648010602,0016,L,PICO,10.000,24.07000,13.1278,60.0000,M,15,CO,137,DM,3,M,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026637010602,0017,L,ABLA,5.100,24.07000,3.4145,26.0000,C,20,CO,130,DC,1,C,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026639010602,0018,L,ABLA,6.000,24.07000,4.7260,26.0000,C,20,CO,130,DC,1,C,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026644010602,0019,L,ABLA,12.500,24.07000,20.5122,65.0000,M,40,CO,149,DM,3,M,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026642010602,0020,D,ABLA,6.100,24.07000,4.8848,46.0000,M,,,,,,,,,1
1621315010602,300404353484,9/28/2009,2,043,1,11026638010602,0021,L,ABLA,5.600,24.07000,4.1169,26.0000,C,10,CO,130,DC,1,C,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026654010602,0022,L,PIEN,13.400,24.07000,23.5722,70.0000,C,30,CO,238,DC,12,C,,,
1621315010602,300404353484,9/28/2009,2,043,1,11026643010602,0023,D,ABLA,10.200,24.07000,13.6581,63.0000,M,,,,,,,,,1
1621315010602,300404353484,9/28/2009,2,043,1,11026645010602,0024,L,ABLA,,2398.88000,,1.0000,M,75,OV,,,,,,,
1621317010602,300404353504,10/4/2009,2,043,1,11026666010602,0001,D,PICO,9.500,24.07000,11.8478,65.0000,M,,,,,,,,,1
1621317010602,300404353504,10/4/2009,2,043,1,11026664010602,0002,D,PICO,12.800,24.07000,21.5086,55.0000,M,,,,,,,,,1
1621317010602,300404353504,10/4/2009,2,043,1,11026665010602,0003,D,PICO,5.500,24.07000,3.9712,40.0000,M,,,,,,,,,1
1621317010602,300404353504,10/4/2009,2,043,1,11026663010602,0004,D,PICO,8.400,24.07000,9.2630,54.0000,M,,,,,,,,,1
1621317010602,300404353504,10/4/2009,2,043,1,11026662010602,0005,D,PICO,7.700,24.07000,7.7835,49.0000,M,,,,,,,,,1
1621317010602,300404353504,10/4/2009,2,043,1,11026661010602,0006,L,PICO,6.100,24.07000,4.8848,40.0000,C,40,IN,43,DC,8,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014165010602,0001,L,PSME,5.600,24.07000,4.1169,20.0000,M,35,OV,146,DM,3,M,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014162010602,0002,L,PSME,8.500,24.07000,9.4848,20.0000,C,65,CO,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014164010602,0003,L,PSME,8.900,24.07000,10.3985,20.0000,C,15,CO,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014158010602,0004,L,PSME,7.600,24.07000,7.5826,20.0000,C,60,IN,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014166010602,0005,L,PSME,17.300,24.07000,39.2901,57.0000,M,70,CO,146,DM,4,M,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014157010602,0006,L,PSME,7.500,24.07000,7.3844,20.0000,C,40,IN,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014153010602,0007,L,PSME,5.900,24.07000,4.5698,20.0000,C,40,IN,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014160010602,0008,L,PSME,7.800,24.07000,7.9869,20.0000,C,56,IN,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014149010602,0009,D,PIPO,13.300,24.07000,23.2217,64.0000,M,,,,,,,,,1
1619332010602,300404353514,11/10/2009,2,043,1,11014154010602,0010,L,PSME,6.100,24.07000,4.8848,20.0000,C,50,IN,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014152010602,0011,L,PSME,5.600,24.07000,4.1169,20.0000,C,40,IN,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014163010602,0012,L,PSME,8.800,24.07000,10.1662,20.0000,C,50,IN,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014151010602,0013,L,PSME,5.400,24.07000,3.8281,20.0000,C,40,IN,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014156010602,0014,L,PSME,7.300,24.07000,6.9958,20.0000,C,50,IN,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014150010602,0015,L,PSME,5.300,24.07000,3.6876,20.0000,C,40,IN,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014159010602,0016,L,PSME,7.700,24.07000,7.7835,20.0000,C,70,CO,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014155010602,0017,L,PSME,6.900,24.07000,6.2501,20.0000,C,50,IN,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014161010602,0018,L,PSME,8.200,24.07000,8.8271,20.0000,C,60,CO,146,DC,3,C,,,
1619332010602,300404353514,11/10/2009,2,043,1,11014148010602,0019,D,PICO,8.200,24.07000,8.8271,44.0000,M,,,,,,,,,1
1619334010602,300404353524,7/28/2010,2,043,1,11014178010602,0001,L,PICO,10.200,24.07000,13.6581,45.0000,M,20,IN,154,DM,2,M,,,
1619334010602,300404353524,7/28/2010,2,043,1,11014181010602,0002,L,PIEN,8.100,24.07000,8.6131,51.0000,M,55,CO,111,DM,5,M,,,
1619334010602,300404353524,7/28/2010,2,043,1,11014179010602,0003,D,PICO,13.000,24.07000,22.1859,8.0000,M,,,,,,,,,2
1619334010602,300404353524,7/28/2010,2,043,1,11014180010602,0004,D,PICO,14.200,24.07000,26.4709,52.0000,M,,,,,,,,,1
1619334010602,300404353524,7/28/2010,2,043,1,11014177010602,0005,L,PICO,7.900,24.07000,8.1930,50.0000,M,30,IN,110,DM,10,M,,,
1619334010602,300404353524,7/28/2010,2,043,1,11014171010602,0006,L,ABLA,11.300,24.07000,16.7629,71.0000,M,80,CO,116,DM,6,M,,,
1619334010602,300404353524,7/28/2010,2,043,1,11014167010602,0007,L,ABLA,11.000,24.07000,15.8846,71.0000,C,80,CO,116,DC,6,C,,,
1619334010602,300404353524,7/28/2010,2,043,1,11014168010602,0008,L,ABLA,12.000,24.07000,18.9040,71.0000,C,80,CO,116,DC,6,C,,,
1619334010602,300404353524,7/28/2010,2,043,1,11014172010602,0009,L,ABLA,15.000,24.07000,29.5375,50.0000,M,80,CO,146,DM,3,M,,,
1619334010602,300404353524,7/28/2010,2,043,1,11014170010602,0010,L,ABLA,1.100,299.86000,1.9789,9.0000,M,70,OV,40,TM,,,1.2,M,
1619334010602,300404353524,7/28/2010,2,043,1,11014169010602,0011,L,ABLA,0.100,899.58000,0.0491,5.0000,M,70,OV,,,,,,,
1619334010602,300404353524,7/28/2010,2,043,1,11014175010602,0012,L,ABLA,,2998.60000,,2.0000,M,70,OV,,,,,,,
1619334010602,300404353524,7/28/2010,2,043,1,11014173010602,0013,L,ABLA,,3898.18000,,0.1000,M,50,OV,,,,,,,
1619334010602,300404353524,7/28/2010,2,043,1,11014174010602,0014,L,ABLA,,7196.64000,,0.1000,M,50,OV,,,,,,,
1619334010602,300404353524,7/28/2010,2,043,1,11014176010602,0015,L,PIAL,,299.86000,,0.1000,M,50,OV,,,,,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014200010602,0001,L,ABLA,16.200,24.07000,34.4525,78.0000,M,75,DO,187,DM,4,M,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014206010602,0002,D,PICO,12.700,24.07000,21.1738,70.0000,M,,,,,,,,,1
1619336010602,300404353534,7/28/2010,2,043,1,11014197010602,0003,L,ABLA,5.300,24.07000,3.6876,39.0000,M,40,IN,99,DM,4,M,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014187010602,0004,L,ABLA,5.800,24.07000,4.4162,39.0000,C,40,CO,99,DC,4,C,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014186010602,0005,L,ABLA,5.600,24.07000,4.1169,39.0000,C,35,IN,99,DC,4,C,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014190010602,0006,L,ABLA,6.800,24.07000,6.0703,39.0000,C,40,CO,99,DC,4,C,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014189010602,0007,L,ABLA,6.300,24.07000,5.2104,39.0000,C,65,CO,99,DC,4,C,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014185010602,0008,L,ABLA,5.200,24.07000,3.5498,39.0000,C,60,IN,99,DC,4,C,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014210010602,0009,L,PIEN,9.200,24.07000,11.1114,59.0000,M,40,CO,116,DM,7,M,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014209010602,0010,L,PIEN,8.000,24.07000,8.4018,56.0000,M,40,CO,97,DM,6,M,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014191010602,0011,L,ABLA,7.700,24.07000,7.7835,39.0000,C,40,CO,99,DC,4,C,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014208010602,0012,L,PIEN,7.000,24.07000,6.4326,56.0000,C,30,CO,97,DC,6,C,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014188010602,0013,L,ABLA,5.800,24.07000,4.4162,39.0000,C,45,CO,99,DC,4,C,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014204010602,0014,D,PICO,6.300,24.07000,5.2104,61.0000,M,,,,,,,,,1
1619336010602,300404353534,7/28/2010,2,043,1,11014207010602,0015,D,PICO,15.200,24.07000,30.3304,90.0000,M,,,,,,,,,1
1619336010602,300404353534,7/28/2010,2,043,1,11014205010602,0016,D,PICO,6.900,24.07000,6.2501,56.0000,M,,,,,,,,,1
1619336010602,300404353534,7/28/2010,2,043,1,11014183010602,0017,D,ABLA,5.100,24.07000,3.4145,44.0000,M,,,,,,,,,1
1619336010602,300404353534,7/28/2010,2,043,1,11014192010602,0018,L,ABLA,7.800,24.07000,7.9869,39.0000,C,35,CO,99,DC,4,C,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014184010602,0019,D,ABLA,5.200,24.07000,3.5498,40.0000,M,,,,,,,,,1
1619336010602,300404353534,7/28/2010,2,043,1,11014199010602,0020,L,ABLA,9.100,24.07000,10.8711,62.0000,M,40,CO,111,DM,7,M,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014193010602,0021,L,ABLA,8.300,24.07000,9.0437,39.0000,C,50,CO,99,DC,4,C,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014195010602,0022,L,ABLA,10.100,24.07000,13.3916,62.0000,C,60,CO,111,DC,7,C,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014182010602,0023,L,ABLA,5.000,24.07000,3.2819,39.0000,C,60,IN,99,DC,4,C,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014198010602,0024,D,ABLA,6.700,24.07000,5.8931,47.0000,M,,,,,,,,,2
1619336010602,300404353534,7/28/2010,2,043,1,11014194010602,0025,L,ABLA,8.300,24.07000,9.0437,39.0000,C,55,CO,99,DC,4,C,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014211010602,0026,L,PSME,5.200,24.07000,3.5498,30.0000,M,35,IN,115,DM,4,M,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014201010602,0027,L,ABLA,,22489.50000,,0.2000,M,70,OV,,,,,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014202010602,0028,L,ABLA,,2398.88000,,1.0000,M,70,OV,,,,,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014203010602,0029,L,ABLA,,299.86000,,2.0000,M,70,OV,,,,,,,
1619336010602,300404353534,7/28/2010,2,043,1,11014196010602,0030,L,ABLA,1.100,299.86000,1.9789,9.0000,M,45,OV,36,TM,,,1.8,M,
1619206010602,300404951714,9/29/2010,2,049,1,11013120010602,0001,L,PIPO,14.900,24.00000,29.0602,26.0000,M,60,DO,234,TM,2,M,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013138010602,0001,D,PICO,9.600,24.00000,12.0634,59.0000,M,,,,,,,,,1
1619208010602,300404951734,9/30/2010,2,049,1,11013134010602,0002,L,PICO,5.300,24.00000,3.6769,48.0000,M,50,CO,62,DM,2,M,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013137010602,0003,D,PICO,9.200,24.00000,11.0790,48.0000,M,,,,,,,,,1
1619208010602,300404951734,9/30/2010,2,049,1,11013131010602,0004,L,ABLA,9.600,24.00000,12.0634,38.0000,M,90,CO,34,DM,16,M,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013128010602,0005,L,ABLA,5.600,24.00000,4.1049,38.0000,M,90,CO,43,DM,12,M,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013126010602,0006,L,ABLA,5.400,24.00000,3.8169,32.0000,M,95,CO,43,DC,12,C,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013124010602,0007,L,ABLA,5.300,24.00000,3.6769,31.0000,M,90,CO,43,DC,12,C,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013130010602,0008,L,ABLA,7.800,24.00000,7.9637,39.0000,M,95,CO,43,DC,12,C,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013123010602,0009,L,ABLA,5.200,24.00000,3.5394,28.0000,M,95,CO,43,DC,12,C,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013125010602,0010,L,ABLA,5.400,24.00000,3.8169,25.0000,M,100,CO,43,DC,12,C,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013135010602,0011,L,PICO,5.600,24.00000,4.1049,16.0000,M,15,IN,62,DC,2,C,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013127010602,0012,L,ABLA,5.400,24.00000,3.8169,32.0000,M,95,CO,43,DC,12,C,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013139010602,0013,D,PICO,10.300,24.00000,13.8868,46.0000,M,,,,,,,,,1
1619208010602,300404951734,9/30/2010,2,049,1,11013129010602,0014,L,ABLA,6.500,24.00000,5.5304,37.0000,M,90,CO,43,DC,12,C,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013136010602,0015,D,PICO,7.800,24.00000,7.9637,55.0000,M,,,,,,,,,1
1619208010602,300404951734,9/30/2010,2,049,1,11013122010602,0016,L,ABLA,5.000,24.00000,3.2724,29.0000,M,90,CO,43,DC,12,C,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013121010602,0017,L,ABLA,4.400,300.00000,31.6768,28.0000,M,95,IN,29,DM,17,M,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013133010602,0018,L,PICO,4.600,300.00000,34.6220,32.0000,M,60,IN,44,DM,6,M,,,
1619208010602,300404951734,9/30/2010,2,049,1,11013132010602,0019,L,PICO,0.500,300.00000,0.4091,8.0000,M,50,OV,,,,,,,
1619242010602,300404951754,10/2/2010,2,049,1,11013306010602,0001,L,JUSC2,5.900,24.07000,4.5698,22.0000,M,35,IN,127,TM,4,M,,,
1619242010602,300404951754,10/2/2010,2,049,1,11013310010602,0002,L,PIPO,11.900,24.07000,18.5902,52.0000,M,60,CO,129,DM,4,M,,,
1619242010602,300404951754,10/2/2010,2,049,1,11013317010602,0003,L,PSME,8.500,24.07000,9.4848,31.0000,M,65,IN,110,DM,3,M,,,
1619242010602,300404951754,10/2/2010,2,049,1,11013318010602,0004,L,PSME,9.000,24.07000,10.6335,44.0000,M,65,CO,119,DM,3,M,,,
1619242010602,300404951754,10/2/2010,2,049,1,11013314010602,0005,L,PSME,6.900,24.07000,6.2501,31.0000,C,50,IN,110,DC,3,C,,,
1619242010602,300404951754,10/2/2010,2,049,1,11013311010602,0006,L,PSME,6.300,24.07000,5.2104,31.0000,C,50,IN,110,DC,3,C,,,
1619242010602,300404951754,10/2/2010,2,049,1,11013312010602,0007,L,PSME,6.500,24.07000,5.5465,31.0000,C,30,IN,110,DC,3,C,,,
1619242010602,300404951754,10/2/2010,2,049,1,11013315010602,0008,L,PSME,9.000,24.07000,10.6335,44.0000,C,60,CO,119,DC,3,C,,,
1619242010602,300404951754,10/2/2010,2,049,1,11013313010602,0009,L,PSME,6.800,24.07000,6.0703,31.0000,C,80,IN,110,DC,3,C,,,
1619242010602,300404951754,10/2/2010,2,049,1,11013316010602,0010,L,PSME,11.100,24.07000,16.1747,44.0000,C,85,CO,119,DC,3,C,,,
1619242010602,300404951754,10/2/2010,2,049,1,11013308010602,0011,L,PIPO,6.700,24.07000,5.8931,22.0000,M,50,IN,118,DM,2,M,,,
1619242010602,300404951754,10/2/2010,2,049,1,11013307010602,0012,L,PIPO,9.600,24.07000,12.0986,52.0000,C,60,IN,129,DC,4,C,,,
1619242010602,300404951754,10/2/2010,2,049,1,11013309010602,0013,L,PIPO,8.900,24.07000,10.3985,26.0000,M,15,CO,118,DC,2,C,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013330010602,0001,L,PIPO,5.000,24.07000,3.2819,24.0000,M,30,IN,88,DM,3,M,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013327010602,0002,L,JUSC2,5.400,24.07000,3.8281,11.0000,M,90,IN,107,TM,1,M,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013332010602,0003,L,PIPO,13.000,24.07000,22.1859,56.0000,M,40,DO,136,DM,3,M,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013328010602,0004,L,PIPO,6.700,24.07000,5.8931,24.0000,C,50,CO,88,DC,3,C,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013323010602,0005,L,JUSC2,5.100,24.07000,3.4145,11.0000,C,90,IN,107,TC,1,C,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013329010602,0006,L,PIPO,8.200,24.07000,8.8271,24.0000,C,30,IN,88,DC,3,C,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013331010602,0007,L,PIPO,10.600,24.07000,14.7504,50.0000,M,30,CO,136,DM,3,M,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013334010602,0008,L,PSME,8.900,24.07000,10.3985,48.0000,M,60,CO,134,DM,3,M,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013333010602,0009,L,PSME,6.800,24.07000,6.0703,48.0000,C,80,IN,134,DC,3,C,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013326010602,0010,L,JUSC2,4.500,299.86000,33.1176,13.0000,M,30,IN,120,TM,1,M,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013321010602,0011,L,JUSC2,3.400,299.86000,18.9056,13.0000,C,90,IN,120,TC,1,C,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013322010602,0012,L,JUSC2,4.600,299.86000,34.6058,13.0000,C,70,IN,120,TC,1,C,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013320010602,0013,L,JUSC2,3.200,299.86000,16.7469,13.0000,C,90,IN,120,TC,1,C,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013319010602,0014,L,JUSC2,3.000,299.86000,14.7189,13.0000,C,60,IN,120,TC,1,C,,,
1619244010602,300404951784,10/1/2010,2,049,1,11013325010602,0015,L,JUSC2,1.900,299.86000,5.9039,6.0000,M,10,OV,84,TM,,,0.4,M,
1619244010602,300404951784,10/1/2010,2,049,1,11013324010602,0016,L,JUSC2,0.200,299.86000,0.0654,1.0000,M,40,OV,,,,,,,
1619210010602,300404951814,9/29/2010,2,049,1,11013146010602,0001,L,PIPO,10.100,24.00000,13.3527,40.0000,M,60,CO,80,DM,7,M,,,
1619210010602,300404951814,9/29/2010,2,049,1,11013141010602,0002,L,JUSC2,6.500,24.00000,5.5304,21.0000,M,90,IN,71,TM,6,M,,,
1619210010602,300404951814,9/29/2010,2,049,1,11013144010602,0003,L,PIPO,11.500,24.00000,17.3110,40.0000,C,60,CO,80,DC,7,C,,,
1619210010602,300404951814,9/29/2010,2,049,1,11013145010602,0004,L,PIPO,5.100,24.00000,3.4046,27.0000,M,50,IN,63,DM,2,M,,,
1619210010602,300404951814,9/29/2010,2,049,1,11013143010602,0005,L,PIPO,7.300,24.00000,6.9754,27.0000,C,60,IN,63,DC,2,C,,,
1619210010602,300404951814,9/29/2010,2,049,1,11013142010602,0006,L,JUSC2,14.500,24.00000,27.5209,17.0000,M,90,IN,120,TM,1,M,,,
1619210010602,300404951814,9/29/2010,2,049,1,11013140010602,0007,L,JUSC2,2.200,300.00000,7.9192,8.0000,M,90,OV,67,TM,,,0.3,M,
1619210010602,300404951814,9/29/2010,2,049,1,11013147010602,0008,L,PIPO,,900.00000,,0.3000,M,60,OV,,,,,,,
1621311010602,300404953444,9/24/2009,2,049,1,11026622010602,0001,L,PSME,15.100,24.07000,29.9326,61.0000,M,35,CO,94,DM,9,M,,,
1621311010602,300404953444,9/24/2009,2,049,1,11026618010602,0002,L,PSME,13.700,24.07000,24.6395,61.0000,C,30,CO,94,DC,9,C,,,
1621311010602,300404953444,9/24/2009,2,049,1,11026619010602,0003,L,PSME,14.300,24.07000,26.8450,61.0000,C,35,CO,94,DC,9,C,,,
1621311010602,300404953444,9/24/2009,2,049,1,11026623010602,0004,L,PSME,21.300,24.07000,59.5594,65.0000,M,35,CO,107,DM,10,M,,,
1621311010602,300404953444,9/24/2009,2,049,1,11026621010602,0005,L,PSME,10.300,24.07000,13.9273,55.0000,M,40,CO,73,DM,8,M,,,
1621311010602,300404953444,9/24/2009,2,049,1,11026620010602,0006,L,PSME,7.700,24.07000,7.7835,43.0000,M,35,IN,54,DM,10,M,,,
1621311010602,300404953444,9/24/2009,2,049,1,11026616010602,0007,D,PICO,7.000,24.07000,6.4326,43.0000,M,,,,,,,,,1
